DB02516	O5'-(4-(3-{2-[2-((R)-3-Hydroxy-4-(Trimethylammonio)-1-Oxo-Butyl)Sulfanyl-Ethylcarbamoyl]-Ethylcarbamoyl}-(R)-3-Hydroxy-2,2-Dimethyl-Propyl)-1-Hydroxy-3-Oxido-1,3-Dioxo-2,4-Dioxa-1,3-Diphosphabut-1-Yl) 3'-Phospho-Adenosine	[]
DB02517	D-Glutamic Acid	['CHEBI:15966']
DB02518	N-Acetylalanine	['CHEBI:40992']
DB02519	Indirubin-5-Sulphonate	[]
DB02520	Diethylcarbamodithioic Acid	[]
DB02521	2,5,7-Trihydroxynaphthoquinone	[]
DB02522	Phosphonopyruvate	['CHEBI:30935']
DB02523	5'-[[2-(Aminooxy)Ethyl]Methylsulfonio]-5'-Deoxy-Adenosine	[]
DB02524	Spiro(2,4,6-Trinitrobenzene[1,2a]-2o',3o'-Methylene-Adenine-Triphosphate	[]
DB02525	D-Galactohydroximo-1,5-Lactam	[]
DB02526	CRA_10655	[]
DB02527	Cyclic Adenosine Monophosphate	['CHEBI:17489']
DB02528	Tetrazolyl Histidine	[]
DB02529	5-N-Acetyl-4-Amino-6-Diethylcarboxamide-4,5-Dihydro-2h-Pyran-2-Carboxylic Acid	[]
DB02530	Gamma(Amino)-Butyric Acid	[]
DB02531	Isobutyric Acid	['CHEBI:16135']
DB02532	2,4,6-Triaminoquinazoline	[]
DB02533	Aminoguanidine	['CHEBI:40618']
DB02534	2-Allylphenol	[]
DB02535	Aminodi(Ethyloxy)Ethylaminocarbonylbenzenesulfonamide	[]
DB02536	(2r)-2,3-Dihydroxypropanal	['CHEBI:5445']
DB02537	2-Hydroxy-5-({1-[(4-Methylphenoxy)Methyl]-3-Oxoprop-1-Enyl}Amino)-L-Tyrosine	[]
DB02538	N-[4-(2-Methylimidazo[1,2-a]Pyridin-3-Yl)-2-Pyrimidinyl]Acetamide	[]
DB02539	S-Ethylisothiourea	[]
DB02540	(10S)-10-Formyl-5,8,10-Trideazafolic Acid	[]
DB02541	4-Hydroxybutan-1-Aminium	[]
DB02542	(4s)-5-Fluoro-L-Leucine	[]
DB02543	Pyrrole-2-Carboxylate	['CHEBI:36751']
DB02544	N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine	[]
DB02545	Fexaramine	[]
DB02546	Vorinostat	[]
DB02547	Guanosine-5'-Diphosphate-Rhamnose	[]
DB02548	Sorbitol 6-phosphate	['CHEBI:17044']
DB02549	3'-O-Acetylthymidine-5'-Diphosphate	[]
DB02550	8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-2-Fluoro-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine	[]
DB02551	6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine	[]
DB02552	Geranyl Diphosphate	['CHEBI:17211']
DB02553	Glutathionylspermidine Disulfide	[]
DB02554	Sulfoquinovose-Uridine-C1,5'-Diphosphate	[]
DB02555	SP4160	[]
DB02556	D-Phenylalanine	['CHEBI:16998']
DB02557	Phosphoramidon	['CHEBI:45353']
DB02558	N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine	[]
DB02559	6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine	[]
DB02560	D-Para-Chlorophenyl-1-Acteamidoboronic Acid Alanine	[]
DB02561	Beta-D-Fructopyranose	['CHEBI:37717']
DB02562	Quinonoid 7,8-Tetrahydrobiopterin	[]
DB02563	Hexanoyl-Coenzyme A	['CHEBI:27540']
DB02565	4-Dimethylamino-N-(6-Hydroxycarbamoyethyl)Benzamide-N-Hydroxy-7-(4-Dimethyla Minobenzoyl)Aminoheptanamide	[]
DB02566	8-Hydroxy-4-(1-Hydroxyethyl)Quinoline-2-Carboxylic Acid	[]
DB02567	PD173955	['CHEBI:38931']
DB02568	Peldesine	[]
DB02569	2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Diphosphate	[]
DB02570	PD150606	[]
DB02571	2-Amino-6-Oxo-Hexanoic Acid	['CHEBI:17917']
DB02572	BV4	[]
DB02573	2'-Deoxycytidine-2'-Deoxyadenosine-3',5'-Monophosphate	[]
DB02574	BV2	[]
DB02576	F-Loop of Vitamin B12	[]
DB02577	Mesoheme	[]
DB02578	Glycyl-L-Alpha-Amino-Epsilon-Pimelyl-D-Alanyl-D-Alanine	[]
DB02579	Acrylic Acid	['CHEBI:18308']
DB02580	1-(2-Methoxy-Ethoxy)-2-{2-[2-(2-Methoxy-Ethoxy]-Ethoxy}-Ethane	['CHEBI:44934']
DB02581	5-[2,3-Dichloro-4-(5-{1-[2-(2-Guanidino-4-Methyl-Pentanoylamino)-Acetyl]-Piperidin-4-Yl}-1-Methyl-1h-Pyrazol-3-Yl)-Phenoxymethyl]-Furan-2-Carboxylic Acid	[]
DB02582	D-(L-a-Aminoadipoyl)-L-Cysteinyl-D-Isodehydrovaline	[]
DB02583	N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine	[]
DB02585	4-(Hydroxymethyl)Benzamidine	[]
DB02586	4,7-Dimethyl-[1,10]Phenanthroline	[]
DB02587	Colforsin	['CHEBI:42471']
DB02588	Moxalactam Derivative	[]
DB02589	Se-Ethyl-Isoselenourea	[]
DB02590	Abequose	['CHEBI:27778']
DB02591	5,6-Dimethylbenzimidazole	['CHEBI:15890']
DB02592	Carbaphosphonate	[]
DB02593	7,8-Dihydroxy-1-Methoxy-3-Methyl-10-Oxo-4,10-Dihydro-1h,3h-Pyrano[4,3-B]Chromene-9-Carboxylic Acid	[]
DB02594	2'-Deoxycytidine	['CHEBI:15698']
DB02595	Bulgecin A	[]
DB02596	Alpha,Beta-Methyleneadenosine-5'-Triphosphate	[]
DB02597	[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala	[]
DB02598	N-Alpha-Acetyl-3,5-Diiodotyrosylglycine	[]
DB02599	2,6-Diamino-8-Propylsulfanylmethyl-3h-Quinazoline-4-One	[]
DB02600	5-N-Acetyl-3-(1-Ethylpropyl)-1-Cyclohexene-1-Carboxylic Acid	[]
DB02601	4-Hydroxyphenylglycine	[]
DB02602	AL7182	[]
DB02603	1-Amino-6-Cyclohex-3-Enylmethyloxypurine	[]
DB02604	2-Deoxy-Glucose-6-Phosphate	[]
DB02606	2-Butanol	['CHEBI:35687']
DB02607	Adenosine Phosphonoacetic Acid	[]
DB02608	N-Acetyl-P-Nitrophenylserinol	[]
DB02609	4-Hydroxy-L-Threonine-5-Monophosphate	[]
DB02610	N-(2,3,4,5,6-Pentaflouro-Benzyl)-4-Sulfamoyl-Benzamide	[]
DB02611	Balanol Analog 1	[]
DB02613	Decylamine-N,N-Dimethyl-N-Oxide	[]
DB02614	1(R)-1-Acetamido-2-(3-Carboxyphenyl)Ethyl Boronic Acid	[]
DB02615	Compound 19	[]
DB02616	FR117016	[]
DB02617	1-(N-Imidazolyl)-2-Hydroxy-2-(2,3-Dichlorophenyl)Octane	[]
DB02618	Ethyl Dimethyl Ammonio Propane Sulfonate	[]
DB02619	Bromo-Dodecanol	[]
DB02620	Sp7343-Sp7964	[]
DB02621	Latrunculin A	['CHEBI:69136']
DB02622	2-(Oxalyl-Amino)-Benzoic Acid	['CHEBI:30869']
DB02623	Aminophosphonic Acid-Guanylate Ester	[]
DB02624	Homoserine Lactone	['CHEBI:17289']
DB02625	(2r)-2-{[Formyl(Hydroxy)Amino]Methyl}Hexanoic Acid	[]
DB02626	Phenylferricrocin-Iron	[]
DB02627	4,4'-Biphenyldiboronic Acid	[]
DB02628	1-[3,3-Dimethyl-2-(2-Methylamino-Propionylamino)-Butyryl]-Pyrrolidine-2-Carboxylic Acid(1,2,3,4-Tetrahydro-Naphthalen-1-Yl)-Amide	[]
DB02629	Inhibitor Bea403	[]
DB02630	L-Xylitol 5-Phosphate	[]
DB02631	5-Chloro-6-[(2-Iminopyrrolidin-1-Yl)Methyl]Pyrimidine-2,4(1h,3h)-Dione	[]
DB02632	4-nitrophenyl-beta-D-galactoside	['CHEBI:355715']
DB02633	Cibacron Blue	[]
DB02635	N-[O-Phosphono-Pyridoxyl]-Isoleucine	[]
DB02636	9-Hydroxy-8-Methoxy-6-Nitro-Phenanthrol[3,4-D][1,3]Dioxole-5-Carboxylic Acid	[]
DB02637	Oxaloacetate Ion	[]
DB02638	Terlipressin	[]
DB02639	4-Methylumbelliferyl-Alpha-D-Glucose	[]
DB02640	Fumagillin	['CHEBI:48635']
DB02641	Heptanamide	[]
DB02642	[[N-(Benzyloxycarbonyl)Amino]Methyl]Phosphate	[]
DB02643	N-Dodecyl-N,N-Dimethyl-3-Ammonio-1-Propanesulfonate	[]
DB02644	N-Omega-Propyl-L-Arginine	[]
DB02645	3,4-Epoxybutyl-Alpha-D-Glucopyranoside	[]
DB02646	Nitrosoethane	['CHEBI:50722']
DB02647	N-(5-Cyclopropyl-1h-Pyrazol-3-Yl)Benzamide	[]
DB02648	(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium	['CHEBI:17126']
DB02649	3-Amino-3-Oxopropanoic Acid	['CHEBI:32384']
DB02650	Tri-Chloro-Acetaldehyde	[]
DB02651	{[2-(1h-1,2,3-Benzotriazol-1-Yl)-2-(3,4-Difluorophenyl)Propane-1,3-Diyl]Bis[4,1-Phenylene(Difluoromethylene)]}Bis(Phosphonic Acid)	[]
DB02652	L-[(N-Hydroxyamino)Carbonyl]Phenylalanine	[]
DB02653	Delta-Bis(2,2'-Bipyridine)-(5-Methyl-2-2'-Bipyridine)-C2-Adamantane Ruthenium (Ii)	[]
DB02654	6-Hydroxy-Flavin-Adenine Dinucleotide	[]
DB02655	D-Aspartic Acid	['CHEBI:17364']
DB02656	2-(4-Morpholinyl)-8-Phenyl-4h-1-Benzopyran-4-One	[]
DB02657	Glucosamine 6-Phosphate	['CHEBI:15873']
DB02658	2,4-Dinitrophenyl 2-Deoxy-2-Fluoro-Beta-D-Allopyranoside	[]
DB02659	Cholic Acid	['CHEBI:16359']
DB02660	Filaminast	['CHEBI:697724']
DB02661	Adenosine-5'-Diphosphate-2',3'-Vanadate	[]
DB02662	Novo Nordisk a/S Compound	[]
DB02663	2-Amino-4-(Hydroxymethyl-Phosphinyl)Butanoic Acid	[]
DB02664	1-Butane Boronic Acid	[]
DB02665	Trans-2-Phenylcyclopropylamine	[]
DB02666	(C8-R)-Hydantocidin 5'-Phosphate	[]
DB02667	Factor IIIm	[]
DB02668	Je-2147, Ag1776, Kni-764	[]
DB02669	RB106	[]
DB02670	4-Deoxy-Alpha-D-Glucose	[]
DB02671	1-Methylimidazole	['CHEBI:113454']
DB02673	(4ar,6s,8ar)-11-[8-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Octyl]-6-Hydroxy-3-Methoxy-5,6,9,10-Tetrahydro-4ah-[1]Benzofuro[3a,3,2-Ef][2]Benzazepin-11-Ium	[]
DB02674	4-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Butyricacid	[]
DB02675	(4-Hydroxymaltosephenyl)Glycine	[]
DB02676	2-[3-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Propylamino]-2-Hydroxymethyl-Propane-1,3-Diol	['CHEBI:37214']
DB02677	D-Naphthyl-1-Acetamido Boronic Acid Alanine	[]
DB02678	2-Deoxy-2-Aminogalactose	[]
DB02679	Cyanamide	['CHEBI:16698']
DB02680	Dinitrophenylene	[]
DB02681	Meta Vanadate	[]
DB02682	2-Deamino-6-Deoxy-6thiophosphite-5'-Phosphate Guanosine	[]
DB02683	Inhibitor Bea428	[]
DB02684	5'-O-(N-(L-Cysteinyl)-Sulfamoyl)Adenosine	[]
DB02685	3-Methylphenylalanine	[]
DB02686	Undecyl-Beta-D-Maltopyranoside	[]
DB02688	2,3-Didehydroalanine	['CHEBI:17123']
DB02689	S-{2-[Amino(Dihydroxy)-Lambda~4~-Sulfanyl]Ethyl}-D-Cysteine	[]
DB02690	NU1025	[]
DB02691	N-Cholylglycine	['CHEBI:29746']
DB02692	(6r,1'r,2's)-5,6,7,8 Tetrahydrobiopterin	[]
DB02693	(4s,5s)-1,2-Dithiane-4,5-Diol	['CHEBI:32883']
DB02694	Pantoyl Adenylate	[]
DB02695	O1-Pentyl-Mannose	[]
DB02696	6-Aminohexyl-Uridine-C1,5'-Diphosphate	[]
DB02697	Hydroxyaminovaline	[]
DB02698	N-(M-Trifluoromethylphenyl) Phenoxazine-4,6-Dicarboxylic Acid	[]
DB02699	4-Oxoretinol	[]
DB02700	3-Deoxy-D-Glucosamine	[]
DB02701	Nicotinamide	['CHEBI:17154']
DB02702	XV638	[]
DB02703	Fusidic Acid	['CHEBI:29013']
DB02704	(2r,3r,4r,5r)-3,4-Dihydroxy-N,N'-Bis[(1s,2r)-2-Hydroxy-2,3-Dihydro-1h-Inden-1-Yl]-2,5-Bis(2-Phenylethyl)Hexanediamide	[]
DB02705	6-[N-(1-Isopropyl-1,2,3,4-Tetrahydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine	[]
DB02706	Mercaptocarboxylate Inhibitor	[]
DB02707	Pentyl Trihydrogen Diphosphate	[]
DB02709	Resveratrol	['CHEBI:27881']
DB02710	2,3,-Dihydroxybenzoylserine	[]
DB02711	4-{2,6,8-Trioxo-9-[(2s,3r,4r)-2,3,4,5-Tetrahydroxypentyl]-1,2,3,6,8,9-Hexahydro-7h-Purin-7-Yl}Butyl Dihydrogen Phosphate	[]
DB02712	Sorbinil	[]
DB02713	Acetylamino-Acetic Acid	[]
DB02714	3'-Uridinemonophosphate	['CHEBI:28895']
DB02715	Compound 18	[]
DB02716	7-Methyl-Guanosine-5'-Triphosphate	[]
DB02717	Cellotetraose	[]
DB02718	5-Formyl-6-Hydrofolic Acid	[]
DB02719	C-(1-Hydrogyl-Beta-D-Glucopyranosyl) Formamide	[]
DB02720	Alpha-D-Glucopyranosyl-2-Carboxylic Acid Amide	[]
DB02721	4-Iodopyrazole	['CHEBI:33139']
DB02722	4-O-Methyl-Beta-D-Glucuronic Acid	[]
DB02723	4-Oxo-2-Phenylmethanesulfonyl-Octahydro-Pyrrolo[1,2-a]Pyrazine-6-Carboxylic Acid [1-(N-Hydroxycarbamimidoyl)-Piperidin-4-Ylmethyl]-Amide	[]
DB02724	Delta-2-Albomycin A1	[]
DB02725	2-Amino-4-(4-Amino-Cyclohexa-2,5-Dienyl)-Butyric Acid	[]
DB02726	2-Phosphoglycolic Acid	['CHEBI:17150']
DB02727	N-Butyl-N'-Hydroxyguanidine	[]
DB02728	7-Hydroxy-2-Oxo-Chromene-3-Carboxylic Acid Ethyl Ester	[]
DB02729	SD146	[]
DB02730	4-Methylthio-Alpha-D-Mannose	[]
DB02731	Ethylmercurithiosalicylic acid	['CHEBI:33214']
DB02732	Nicotinamide Adenine Dinucleotide Acetone Adduct	[]
DB02733	Purvalanol	['CHEBI:38936']
DB02734	4-Deoxy-D-Mannuronic Acid	[]
DB02735	2-Amino-3-Oxo-4-Sulfo-Butyric Acid	[]
DB02736	Acetamide	['CHEBI:27856']
DB02738	Adenosine-5'-Pentaphosphate	[]
DB02740	3-Indolebutyric Acid	['CHEBI:33070']
DB02741	CD564	[]
DB02742	Kifunensine	[]
DB02743	beta-D-galactopyranosyl-(1-&gt;4)-beta-D-galactopyranose	['CHEBI:41034']
DB02744	RPR131247	[]
DB02745	Uridine	['CHEBI:16704']
DB02746	Phthalic Acid	['CHEBI:29069']
DB02747	N-(R-Carboxy-Ethyl)-Alpha-(S)-(2-Phenylethyl)Glycyl-L-Arginine-N-Phenylamide	[]
DB02749	Pyromellitic Acid	[]
DB02750	S-(Methylmercury)-L-Cysteine	[]
DB02751	N-[Amino(Imino)Methyl]Glycine	[]
DB02752	Tosyl-D-Proline	[]
DB02753	Selenoinosine	[]
DB02754	9-Butyl-8-(3,4,5-Trimethoxybenzyl)-9h-Purin-6-Amine	[]
DB02755	1-3 Sugar Ring of Pentamannosyl 6-Phosphate	[]
DB02756	1,2,5,6-Tetrahydro-4h-Pyrrolo(3,2,1-Ij)Quinolin-4-One	[]
DB02757	Pyrazole	['CHEBI:17241']
DB02758	Indolylpropionic Acid	[]
DB02759	4-Methylumbelliferyl Chitobiose	[]
DB02760	1,6-Di-O-Phosphono-D-Allitol	[]
DB02761	S-Mercaptocysteine	['CHEBI:28839']
DB02762	RU79072	[]
DB02763	5-Mercapto-2-Nitro-Benzoic Acid	[]
DB02765	9-Hydroxypropyladenine, R-Isomer	[]
DB02766	(3r)-3-{[(Benzyloxy)Carbonyl]Amino}-2-Oxo-4-Phenylbutane-1-Diazonium	[]
DB02767	3-Hydroxy-Myristic Acid	[]
DB02768	Tert-Butyloxycarbonyl Group	[]
DB02770	7-Alpha-D-Ribofuranosyl-2-Aminopurine-5'-Phosphate	[]
DB02772	Sucrose	['CHEBI:17992']
DB02773	(3-Chloro-4-Propoxy-Phenyl)-Acetic Acid	[]
DB02774	1,3-Propandiol	['CHEBI:16109']
DB02776	1-Hexadecanosulfonic Acid	['CHEBI:32912']
DB02777	Diundecyl Phosphatidyl Choline	[]
DB02778	2,5-Anhydroglucitol-1,6-Biphosphate	[]
DB02779	Dodecane-Trimethylamine	['CHEBI:41378']
DB02780	Beta-3-Cysteine	[]
DB02781	4-{(Z)-[2-[3-(Methylsulfanyl)Propanoyl]-5-Oxo-1-(2-Oxoethyl)-1,5-Dihydro-4h-Imidazol-4-Ylidene]Methyl}Benzenolate	[]
DB02783	4'-Deoxy-4'-Acetylyamino-Pyridoxal-5'-Phosphate	[]
DB02784	N-[4-(2-{2-[3-(2-Bromo-Acetylamino)-Propionylamino]-3-Hydroxy-Propionylamino}-Ethyl)-Phenyl]-Oxalamic Acid	[]
DB02785	N-[2(S)-Cyclopentyl-1(R)-Hydroxy-3(R)Methyl]-5-[(2(S)-Tertiary-Butylamino-Carbonyl)-4-(N1-(2)-(N-Methylpiperazinyl)-3-Chloro-Pyrazinyl-5-Carbonyl)-Piperazino]-4(S)-Hydroxy-2(R)-Phenylmethyl-Pentanamide	[]
DB02786	2-Anhydro-3-Fluoro-Quinic Acid	[]
DB02787	N-Acetylmannosaminitol	[]
DB02788	S,3-Hydroxybutan-2-One	['CHEBI:15688']
DB02789	Pregnenolone	['CHEBI:16581']
DB02790	Phenyl-Uridine-5'-Diphosphate	[]
DB02792	Deglucobalhimycin	[]
DB02793	Isochorismic Acid	['CHEBI:29780']
DB02794	N-[5'-O-Phosphono-Ribofuranosyl]-2-[2-Hydroxy-2-[4-[Glutamic Acid]-N-Carbonylphenyl]-3-[2-Amino-4-Hydroxy-Quinazolin-6-Yl]-Propanylamino]-Acetamide	[]
DB02795	P-Anisic Acid	['CHEBI:1889']
DB02796	9-Deazainosine	[]
DB02797	3-Nitrophenylboronic Acid	[]
DB02798	Alpha-Methylene Adenosine Monophosphate	[]
DB02799	N-[2-(1-Maleimidyl)Ethyl]-7-Diethylaminocoumarin-3-Carboxamide	[]
DB02800	5-Hydroxymethylene-6-Hydrofolic Acid	[]
DB02801	2,3 -Anhydro-Quinic Acid	[]
DB02802	5-Aminocarbonyl-3-Nitrophenyl-Alpha-D-Galactopyranose	[]
DB02803	3-Phenyl-1,2-Propandiol	[]
DB02804	A-98881	[]
DB02805	1-(3-O-Phosphono-Beta-L-Arabinofuranosyl)Pyrimidine-2,4(1h,3h)-Dione	[]
DB02806	2-Methoxyethanol	[]
DB02807	D-2-Keto-3-Deoxygalactonate	[]
DB02808	Trifluorofurnesyl Diphosphate	[]
DB02809	Brodimoprim-4,6-Dicarboxylate	[]
DB02810	N-(2-Acetamido)Iminodiacetic Acid	['CHEBI:39047']
DB02811	Diethylphosphono Group	[]
DB02812	(2s,4r)-1-Acetyl-N-[(1s)-4-[(Aminoiminomethyl)Amino]-1-(2-Benzothiazolylcarbonyl)Butyl]-4-Hydroxy-2-Pyrrolidinecarboxamide	[]
DB02813	2-Acetamido-2-Deoxy-D-Glucono-1,5-Lactone	[]
DB02814	3'-Deazo-Thiamin Diphosphate	[]
DB02816	7-(1-Methyl-1,2,3-Triazol-4-Yl)-6-Formyl-2,7-Dihydro-[1,4]Thiazepine-3-Carboxylic Acid, Brl42715, C6-(N1-Methyl-1,2,3-Triazolylmethylene)Penem	[]
DB02817	5-Exo-Hydroxycamphor	['CHEBI:15398']
DB02818	Iodo-Willardiine	[]
DB02819	Mono-[3,4-Dihydroxy-5-(5-Methyl-Benzoimidazol-1-Yl)-Tetrahydor-Furan-2-Ylmethyl] Ester	[]
DB02820	1-Azepan-1-Yl-2-Phenyl-2-(4-Thioxo-1,4-Dihydro-Pyrazolo[3,4-D]Pyrimidin-5-Yl)Ethanone Adduct	[]
DB02821	Canaline	[]
DB02822	Para-Bromobenzyl Alcohol	[]
DB02823	Phosphonoacetic Acid	['CHEBI:15732']
DB02824	N-Pyridoxyl-Glycine-5-Monophosphate	[]
DB02825	Methylphosphonic Acid Ester Group	[]
DB02827	7-(1,1-Dioxo-1h-Benzo[D]Isothiazol-3-Yloxymethyl)-2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid	[]
DB02828	5-Fluorolevulinic Acid	[]
DB02829	4-(Acetylamino)-3-[(Aminoacetyl)Amino]Benzoic Acid	[]
DB02830	FR236913	[]
DB02831	Dihydrogenphosphate Ion	['CHEBI:29137']
DB02832	Siroheme	['CHEBI:28599']
DB02833	[4-(2-Amino-4-Methyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(3-Nitro-Phenyl)-Amine	[]
DB02834	IDD552	[]
DB02835	Alpha-D-Glucose 1,6-Bisphosphate	['CHEBI:18148']
DB02836	Guanosine 5'-Diphosphate 2':3'-Cyclic Monophosphate	[]
DB02837	O4-Sulfonylgalactose	[]
DB02838	3,4-Dihydro-2h-Pyrrolium-5-Carboxylate	[]
DB02839	2,4-Dihydroxybenzoic Acid	[]
DB02840	4-(1,3-Benzodioxol-5-Yl)-5-(5-Ethyl-2,4-Dihydroxyphenyl)-2h-Pyrazole-3-Carboxylic Acid	[]
DB02841	[(2-Ethoxy-1-Naphthoyl)Amino]Methylboronic Acid	[]
DB02842	9-amino-n-[3-(dimethylamino)propyl]acridine-4-carboxamide	[]
DB02843	Alpha-D-Glucose-1-Phosphate	['CHEBI:29042']
DB02844	S-Adenosyl-1,8-Diamino-3-Thiooctane	[]
DB02845	Methylphosphinic Acid	[]
DB02846	L-thioproline	['CHEBI:45171']
DB02847	(2s,3r)-1-Amino-2-Methylbutane-2,3-Diol	[]
DB02848	{4-[3-(6,7-Diethoxy-Quinazolin-4-Ylamino)-Phenyl]-Thiazol-2-Yl}-Methanol	[]
DB02849	N-Pyridoxyl-1-Amino-Cyclopropanecarboxylic Acid-5-Monophosphate	[]
DB02850	(1-Tert-Butyl-5-Hydroxy-1h-Pyrazol-4-Yl)-(6-Methanesulfonyl-4'-Methoxy-2-Methyl-Biphenyl-3-Yl)-Methanone	[]
DB02851	Thiocamphor	[]
DB02852	Domoic Acid	['CHEBI:34727']
DB02853	D-Proline	['CHEBI:16313']
DB02854	Aetiocholanolone	['CHEBI:28195']
DB02855	N-(3-Propylcarbamoyloxirane-2-Carbonyl)-Isoleucyl-Proline	[]
DB02856	Methyl-Carbamic Acid Ethyl Ester	[]
DB02857	Guanosine	['CHEBI:16750']
DB02858	3-(4-Benzenesulfonyl-Thiophene-2-Sulfonylamino)-Phenylboronic Acid	[]
DB02859	Soraphen A	[]
DB02860	Calyculin A	[]
DB02861	4-(Aminosulfonyl)-N-[(3,4,5-Trifluorophenyl)Methyl]-Benzamide	[]
DB02862	Gluco-Phenylimidazole	[]
DB02863	Alpha Chlorophyll A	[]
DB02864	Biliverdin Ix Gamma Chromophore	[]
DB02865	Glucosamine 4-Phosphate	[]
DB02866	Dansylamide	[]
DB02867	D-Mannose 1-Phosphate	['CHEBI:35374']
DB02868	3''-(Beta-Chloroethyl)-2'',4''-Dioxo-3, 5''-Spiro-Oxazolidino-4-Deacetoxy-Vinblastine	[]
DB02869	3-amino-5-phenylpentane	[]
DB02870	N-Allyl-Aniline	[]
DB02871	3-Butylthiolane 1-Oxide	[]
DB02872	Cis-[4,5-Bis-(4-Bromophenyl)-2-(2-Ethoxy-4-Methoxyphenyl)-4,5-Dihydroimidazol-1-Yl]-[4-(2-Hydroxyethyl)Piperazin-1-Yl]Methanone	[]
DB02873	1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperazin-1-Yl-3,4-Dihydroquinazolin-2(1h)-One	[]
DB02875	CRA_1802	[]
DB02876	3-(4-Carbamoyl-1-Carboxy-2-Methylsulfonyl-Buta-1,3-Dienylamino)-Indolizine-2-Carboxylic Acid	[]
DB02877	TTNPB	[]
DB02878	3-(2-Aminoethyl)-4-(Aminomethyl)Heptanedioic Acid	[]
DB02879	2,3-Di-O-Sulfo-Alpha-D-Glucopyranose	[]
DB02880	N-[1-(4-Bromophenyl)Ethyl]-5-Fluoro Salicylamide	[]
DB02881	4-(4-Hydroxy-3-Isopropylphenylthio)-2-Isopropylphenol	[]
DB02882	Cyanocinnoline	[]
DB02883	2',3'-Dideoxycytidine-5'-Monophosphate	[]
DB02884	Beta-Cyclohexyl-Alanine	[]
DB02885	4-Imino-5-Methidyl-2-Trifluoromethylpyrimidine	[]
DB02887	2',3'-Dehydro-2',3'-Deoxy-Thymidine 5'-Triphosphate	[]
DB02888	FKB-001	['CHEBI:39485']
DB02889	4-O-(4,6-Dideoxy-4-{[4,5,6-Trihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}-Beta-D-Lyxo-Hexopyranosyl)-Alpha-D-Erythro-Hexopyranose	[]
DB02890	6-Hydroxyuridine-5'-Phosphate	[]
DB02891	Tricyclazole	['CHEBI:81783']
DB02892	L-2-Amino-6-Methylene-Pimelic Acid	[]
DB02893	D-Methionine	['CHEBI:16867']
DB02894	Sulfamic Acid 2,3-O-(1-Methylethylidene)-4,5-O-Sulfonyl-Beta-Fructopyranose Ester	[]
DB02895	3-(Prop-2-Ene-1-Sulfinyl)-Propene-1-Thiol	[]
DB02896	Methylthioinosine	['CHEBI:44081']
DB02897	Acetylphosphate	['CHEBI:15350']
DB02898	5-{[(2-Amino-9h-Purin-6-Yl)Oxy]Methyl}-2-Pyrrolidinone	[]
DB02899	N-Carboxymethionine	[]
DB02900	Alpha-D-Mannose-6-Phosphate	['CHEBI:43896']
DB02901	Dihydrotestosterone	['CHEBI:16330']
DB02902	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	[]
DB02903	BV3	[]
DB02904	Beta-3-Serine	[]
DB02905	Phosphoric Acid Mono-[3,4-Dihydroxy-5-(5-Hydroxy-Benzoimidazol-1-Yl)Tetrahydro-Furan-2-Ylmethyl] Ester	[]
DB02906	(2s,4s)-Alpha-Campholinic Acid	[]
DB02907	2-Amino-Vinyl-Phosphate	[]
DB02908	RU78783	[]
DB02909	5-(2-Chlorophenyl)Furan-2-Carboxylic Acid	[]
DB02910	Octanoyl-Coenzyme A	['CHEBI:15533']
DB02911	2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine	[]
DB02912	Propionyl Coenzyme A	['CHEBI:15539']
DB02914	(6e)-6-[(2e,4e,6e)-3,7-Dimethylnona-2,4,6,8-Tetraenylidene]-1,5,5-Trimethylcyclohexene	[]
DB02915	4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(4-Trifluoromethyl-Phenyl)-Amine	[]
